lottery,position,year,asOf,profit,baseProfit,roi,days,dominant,dominance,switches,maxDD,unobservedDays
"หุ้นดาวโจนส์พิเศษ","สองบน","2024","2024-12-31","-397","-97","-5.840812122995439","122","Top+Bottom","50","3","-861","4"
"หุ้นดาวโจนส์พิเศษ","สองบน","2025","2025-12-31","724","1424","3.855986365573072","344","Mid","75","1","-622","21"
"หุ้นดาวโจนส์พิเศษ","สองบน","2026","2026-09-11","-285","-885","-2.3011707710940654","229","Top+Mid+Bottom","25","5","-788","25"
"หุ้นดาวโจนส์พิเศษ","สองล่าง","2024","2024-12-31","-385","315","-5.8466211085801065","122","Top","75","2","-742","4"
"หุ้นดาวโจนส์พิเศษ","สองล่าง","2025","2025-12-31","-1684","-584","-9.363879003558718","344","Mid","41.66666666666667","8","-1934","21"
"หุ้นดาวโจนส์พิเศษ","สองล่าง","2026","2026-09-11","273","873","2.1792927277081504","229","Bottom","62.5","3","-736","25"
"หุ้นดาวโจนส์สตาร์","สองบน","2024","2024-12-31","-27","-327","-0.18088028404903864","304","Top","30","4","-1007","2"
"หุ้นดาวโจนส์สตาร์","สองบน","2025","2025-12-31","-1167","-1367","-5.994760363692402","365","Top+Mid","50","4","-1642","0"
"หุ้นดาวโจนส์สตาร์","สองบน","2026","2026-09-11","8","1308","0.059294396679513785","254","Top","50","5","-777","0"
"หุ้นดาวโจนส์สตาร์","สองล่าง","2024","2024-12-31","728","-172","4.473942969518191","304","Top","70","2","-677","2"
"หุ้นดาวโจนส์สตาร์","สองล่าง","2025","2025-12-31","667","767","3.3630817324660915","365","Top+Bottom","41.66666666666667","5","-1168","0"
"หุ้นดาวโจนส์สตาร์","สองล่าง","2026","2026-09-11","359","959","2.7957324195934894","254","Mid+Bottom","25","4","-529","0"
"หุ้นไต้หวัน","สองบน","2024","2024-12-31","-469","431","-10.264828189975924","82","Top+Mid","25","3","-697","124"
"หุ้นไต้หวัน","สองบน","2025","2025-12-31","619","19","4.8813185080041","243","Top","50","2","-457","122"
"หุ้นไต้หวัน","สองบน","2026","2026-09-11","-735","-835","-8.818236352729453","159","Top","37.5","4","-1162","95"
"หุ้นไต้หวัน","สองล่าง","2024","2024-12-31","-145","55","-3.33716915995397","82","Top","75","2","-511","124"
"หุ้นไต้หวัน","สองล่าง","2025","2025-12-31","48","-1352","0.38860103626943004","243","Top+Mid","33.33333333333333","9","-922","122"
"หุ้นไต้หวัน","สองล่าง","2026","2026-09-11","994","294","11.824886985486557","159","Top+Mid","50","4","-370","95"
"หุ้นไต้หวัน VIP","สองบน","2024","2024-12-31","245","945","1.197751161085309","366","Top+Bottom","41.66666666666667","4","-1300","0"
"หุ้นไต้หวัน VIP","สองบน","2025","2025-12-31","53","1453","0.273944280767044","365","Top","41.66666666666667","5","-1165","0"
"หุ้นไต้หวัน VIP","สองบน","2026","2026-09-11","-276","124","-1.8553374563054583","254","Top+Mid+Bottom","87.5","1","-856","0"
"หุ้นไต้หวัน VIP","สองล่าง","2024","2024-12-31","-2","-2","-0.010470107842110775","366","Bottom","41.66666666666667","4","-1356","0"
"หุ้นไต้หวัน VIP","สองล่าง","2025","2025-12-31","-879","-879","-4.444107386622175","365","Mid","25","8","-1293","0"
"หุ้นไต้หวัน VIP","สองล่าง","2026","2026-09-11","-784","416","-5.646787669259579","254","Top+Bottom","37.5","2","-870","0"
"หุ้นไต้หวันพิเศษ","สองบน","2024","2024-12-31","-451","-651","-7.332141115265809","122","Top+Mid+Bottom","25","3","-811","0"
"หุ้นไต้หวันพิเศษ","สองบน","2025","2025-12-31","-131","369","-0.6707285853258921","351","Mid","41.66666666666667","7","-1214","14"
"หุ้นไต้หวันพิเศษ","สองบน","2026","2026-09-12","-194","106","-1.617475404368851","231","Top","75","2","-1091","24"
"หุ้นไต้หวันพิเศษ","สองล่าง","2024","2024-12-31","121","-379","2.130656805775665","122","Top","50","2","-277","0"
"หุ้นไต้หวันพิเศษ","สองล่าง","2025","2025-12-31","-1712","-1712","-9.00483904902167","351","Mid","33.33333333333333","7","-2196","14"
"หุ้นไต้หวันพิเศษ","สองล่าง","2026","2026-09-12","1","-799","0.00793713786808477","231","Mid","50","3","-639","24"
"หุ้นไทยช่อง9","สองบน","2024","2024-12-30","610","810","5.087572977481234","245","Top","72.72727272727273","1","-500","120"
"หุ้นไทยช่อง9","สองบน","2025","2025-12-31","40","-360","0.2949852507374631","247","Top+Mid","33.33333333333333","9","-742","118"
"หุ้นไทยช่อง9","สองบน","2026","2026-09-11","-398","-298","-4.854842644547451","161","Top+Mid","37.5","5","-575","93"
"หุ้นไทยช่อง9","สองล่าง","2024","2024-12-30","393","-507","2.9096024283704747","245","Top+Bottom","45.45454545454545","4","-681","120"
"หุ้นไทยช่อง9","สองล่าง","2025","2025-12-31","-605","495","-4.8380647740903635","247","Mid","33.33333333333333","5","-1011","118"
"หุ้นไทยช่อง9","สองล่าง","2026","2026-09-11","-944","256","-12.513255567338282","161","Top+Mid","50","4","-1377","93"
"หุ้นนิเคอิ VISA เช้า","สองบน","2025","2025-12-31","-550","-750","-16.417910447761194","61","Top+Mid+Bottom","50","1","-720","4"
"หุ้นนิเคอิ VISA เช้า","สองบน","2026","2026-09-12","1006","906","7.863060809754573","255","Bottom","87.5","1","-460","0"
"หุ้นนิเคอิ VISA เช้า","สองล่าง","2025","2025-12-31","-271","-271","-8.546199936928414","61","Mid+Bottom","50","1","-496","4"
"หุ้นนิเคอิ VISA เช้า","สองล่าง","2026","2026-09-12","-1190","10","-8.629441624365482","255","Top+Mid","50","3","-1388","0"
"หุ้นนิเคอิ VISA บ่าย","สองบน","2025","2025-12-31","-400","-300","-16","61","Mid","100","0","-464","4"
"หุ้นนิเคอิ VISA บ่าย","สองบน","2026","2026-09-12","229","-971","1.897108773092536","255","Mid","37.5","5","-793","0"
"หุ้นนิเคอิ VISA บ่าย","สองล่าง","2025","2025-12-31","140","540","3.825136612021858","61","Top+Mid","100","0","-280","4"
"หุ้นนิเคอิ VISA บ่าย","สองล่าง","2026","2026-09-12","321","1321","2.2324222824953055","255","Mid","62.5","1","-876","0"
"หุ้นนิเคอิ เช้า VIP","สองบน","2024","2024-12-31","607","107","3.2128301487323347","366","Mid","50","4","-1047","0"
"หุ้นนิเคอิ เช้า VIP","สองบน","2025","2025-12-31","196","-104","0.9749303621169917","365","Mid","50","4","-818","0"
"หุ้นนิเคอิ เช้า VIP","สองบน","2026","2026-06-24","-799","101","-8.500904351526758","175","Mid","60","3","-1062","0"
"หุ้นนิเคอิ เช้า VIP","สองล่าง","2024","2024-12-31","65","-135","0.34510220334483677","366","Top+Mid+Bottom","33.33333333333333","4","-1232","0"
"หุ้นนิเคอิ เช้า VIP","สองล่าง","2025","2025-12-31","112","-388","0.586756077116513","365","Mid","33.33333333333333","7","-821","0"
"หุ้นนิเคอิ เช้า VIP","สองล่าง","2026","2026-06-24","-961","-761","-9.745461920697698","175","Top+Bottom","40","3","-1104","0"
"หุ้นนิเคอิเช้า","สองบน","2024","2024-12-30","-157","-557","-1.1842800030172738","245","Top","54.54545454545454","3","-1008","120"
"หุ้นนิเคอิเช้า","สองบน","2025","2025-12-30","928","28","7.153869873573851","243","Mid","54.54545454545454","4","-477","121"
"หุ้นนิเคอิเช้า","สองบน","2026","2026-09-11","160","-240","1.75054704595186","164","Mid+Bottom","37.5","6","-754","90"
"หุ้นนิเคอิเช้า","สองล่าง","2024","2024-12-30","560","-40","4.395604395604396","245","Mid","45.45454545454545","5","-683","120"
"หุ้นนิเคอิเช้า","สองล่าง","2025","2025-12-30","568","1768","4.42643391521197","243","Top+Mid","45.45454545454545","6","-923","121"
"หุ้นนิเคอิเช้า","สองล่าง","2026","2026-09-11","654","254","8.028480235698503","164","Mid","87.5","2","-455","90"
"หุ้นนิเคอิบ่าย","สองบน","2024","2024-12-30","-845","55","-6.78987545198875","245","Top","45.45454545454545","8","-1205","120"
"หุ้นนิเคอิบ่าย","สองบน","2025","2025-12-30","-677","-1177","-5.023373154262818","243","Top","36.36363636363637","6","-1128","121"
"หุ้นนิเคอิบ่าย","สองบน","2026","2026-09-11","261","461","3.129871687252668","162","Top","50","4","-710","92"
"หุ้นนิเคอิบ่าย","สองล่าง","2024","2024-12-30","-600","-1400","-4.3478260869565215","245","Mid+Bottom","54.54545454545454","4","-1200","120"
"หุ้นนิเคอิบ่าย","สองล่าง","2025","2025-12-30","360","-540","2.719033232628399","243","Top+Bottom","36.36363636363637","6","-634","121"
"หุ้นนิเคอิบ่าย","สองล่าง","2026","2026-09-11","-176","-276","-1.9828751689950428","162","Bottom","62.5","1","-753","92"
"หุ้นนิเคอิบ่าย VIP","สองบน","2024","2024-12-31","-66","-266","-0.31035455656917144","366","Mid","66.66666666666666","4","-882","0"
"หุ้นนิเคอิบ่าย VIP","สองบน","2025","2025-12-31","486","-14","2.6392961876832843","365","Top+Mid","41.66666666666667","8","-708","0"
"หุ้นนิเคอิบ่าย VIP","สองบน","2026","2026-09-11","328","428","2.314422805532035","254","Bottom","50","2","-683","0"
"หุ้นนิเคอิบ่าย VIP","สองล่าง","2024","2024-12-31","846","1246","4.584371951880351","366","Top+Mid+Bottom","58.333333333333336","6","-835","0"
"หุ้นนิเคอิบ่าย VIP","สองล่าง","2025","2025-12-31","-1864","-2164","-9.383809907370116","365","Bottom","25","9","-2634","0"
"หุ้นนิเคอิบ่าย VIP","สองล่าง","2026","2026-09-11","-1328","-128","-9.39977349943375","254","Mid","50","5","-1885","0"
"หุ้นนิเคอิพิเศษ เช้า","สองบน","2024","2024-12-31","543","543","8.678280326034841","122","Bottom","25","3","-271","0"
"หุ้นนิเคอิพิเศษ เช้า","สองบน","2025","2025-12-31","-258","42","-1.3977679055152237","353","Mid+Bottom","33.33333333333333","9","-1183","12"
"หุ้นนิเคอิพิเศษ เช้า","สองบน","2026","2026-09-12","790","1290","6.577851790174854","226","Top+Bottom","37.5","5","-1229","29"
"หุ้นนิเคอิพิเศษ เช้า","สองล่าง","2024","2024-12-31","-679","-179","-10.166192543793981","122","Bottom","100","0","-830","0"
"หุ้นนิเคอิพิเศษ เช้า","สองล่าง","2025","2025-12-31","-173","-73","-0.9166534202299582","353","Top","33.33333333333333","6","-1499","12"
"หุ้นนิเคอิพิเศษ เช้า","สองล่าง","2026","2026-09-12","96","996","0.7866273352999017","226","Top+Bottom","62.5","3","-440","29"
"หุ้นนิเคอิพิเศษ บ่าย","สองบน","2024","2024-12-31","-471","229","-6.956136464333186","122","Top+Bottom","75","1","-876","0"
"หุ้นนิเคอิพิเศษ บ่าย","สองบน","2025","2025-12-31","1604","1804","8.48856900931414","350","Top","33.33333333333333","7","-531","15"
"หุ้นนิเคอิพิเศษ บ่าย","สองบน","2026","2026-09-12","-1614","-514","-12.795306801966069","225","Top+Bottom","50","4","-1946","30"
"หุ้นนิเคอิพิเศษ บ่าย","สองล่าง","2024","2024-12-31","17","417","0.24344837462408705","122","Top","100","0","-408","0"
"หุ้นนิเคอิพิเศษ บ่าย","สองล่าง","2025","2025-12-31","-2576","-876","-13.158970167552106","350","Bottom","41.66666666666667","8","-3050","15"
"หุ้นนิเคอิพิเศษ บ่าย","สองล่าง","2026","2026-09-12","-894","-294","-7.392095253844881","225","Bottom","37.5","4","-1442","30"
"หุ้นเยอรมัน","สองบน","2024","2024-12-27","797","1097","5.902392061023477","253","Mid","54.54545454545454","3","-537","109"
"หุ้นเยอรมัน","สองบน","2025","2025-12-30","203","-297","1.5618988997460952","253","Mid","36.36363636363637","6","-545","111"
"หุ้นเยอรมัน","สองบน","2026","2026-09-11","677","377","7.851095906297112","171","Bottom","50","1","-342","83"
"หุ้นเยอรมัน","สองล่าง","2024","2024-12-27","1234","-566","9.898925076207284","253","Top","63.63636363636363","5","-380","109"
"หุ้นเยอรมัน","สองล่าง","2025","2025-12-30","-650","150","-4.7272727272727275","253","Bottom","45.45454545454545","6","-1132","111"
"หุ้นเยอรมัน","สองล่าง","2026","2026-09-11","-929","171","-10.404300593571508","171","Top+Bottom","62.5","4","-945","83"
"หุ้นเยอรมัน VIP","สองบน","2024","2024-12-31","-1772","-2372","-9.340080118068734","366","Top+Mid+Bottom","25","9","-2198","0"
"หุ้นเยอรมัน VIP","สองบน","2025","2025-12-31","-348","552","-1.6935954837453766","365","Top","41.66666666666667","4","-1220","0"
"หุ้นเยอรมัน VIP","สองบน","2026","2026-09-11","-1056","144","-7.355809417665088","254","Top+Mid","50","3","-1321","0"
"หุ้นเยอรมัน VIP","สองล่าง","2024","2024-12-31","-1070","630","-5.581637976004173","366","Bottom","33.33333333333333","7","-1957","0"
"หุ้นเยอรมัน VIP","สองล่าง","2025","2025-12-31","968","1068","4.7376664056382145","365","Mid+Bottom","50","3","-666","0"
"หุ้นเยอรมัน VIP","สองล่าง","2026","2026-09-11","-1206","-6","-9.417460565359988","254","Bottom","62.5","2","-1452","0"
"หุ้นเยอรมัน VISA","สองบน","2025","2025-12-31","-260","-260","-7.103825136612022","61","Top","100","0","-440","5"
"หุ้นเยอรมัน VISA","สองบน","2026","2026-09-11","-652","-652","-4.7411285631180915","254","Top","25","7","-1472","0"
"หุ้นเยอรมัน VISA","สองล่าง","2025","2025-12-31","33","-67","1.151028950122079","61","Bottom","100","0","-428","5"
"หุ้นเยอรมัน VISA","สองล่าง","2026","2026-09-11","570","-130","4.181951577402788","254","Top","50","4","-440","0"
"หุ้นเยอรมันพิเศษ","สองบน","2024","2024-12-31","-557","-57","-9.046613610524606","122","Bottom","25","3","-729","0"
"หุ้นเยอรมันพิเศษ","สองบน","2025","2025-12-31","420","720","2.3359288097886544","346","Top+Mid","50","6","-834","19"
"หุ้นเยอรมันพิเศษ","สองบน","2026","2026-09-11","-1328","372","-12.49529544599172","228","Mid","37.5","4","-1384","26"
"หุ้นเยอรมันพิเศษ","สองล่าง","2024","2024-12-31","-463","437","-7.512575044621126","122","Top","50","2","-720","0"
"หุ้นเยอรมันพิเศษ","สองล่าง","2025","2025-12-31","687","787","3.4500075327675384","346","Top+Mid+Bottom","41.66666666666667","7","-807","19"
"หุ้นเยอรมันพิเศษ","สองล่าง","2026","2026-09-11","669","-731","5.607241639426704","228","Bottom","37.5","3","-570","26"
"หุ้นรัสเซีย","สองบน","2024","2024-12-30","-108","692","-0.7709880068532268","254","Top","63.63636363636363","2","-632","111"
"หุ้นรัสเซีย","สองบน","2025","2025-12-30","-1305","-1505","-9.318100678329168","252","Mid","36.36363636363637","5","-1534","112"
"หุ้นรัสเซีย","สองบน","2026","2026-09-11","446","246","4.526080779378932","173","Mid+Bottom","87.5","2","-462","81"
"หุ้นรัสเซีย","สองล่าง","2024","2024-12-30","274","174","1.9675427258365648","254","Mid+Bottom","45.45454545454545","5","-762","111"
"หุ้นรัสเซีย","สองล่าง","2025","2025-12-30","-187","13","-1.4073906826221119","252","Top+Mid+Bottom","54.54545454545454","6","-776","112"
"หุ้นรัสเซีย","สองล่าง","2026","2026-09-11","-1148","-648","-12.829682610639248","173","Mid","37.5","6","-1869","81"
"หุ้นรัสเซีย VIP","สองบน","2024","2024-12-31","-1202","-1502","-6.567588241722216","364","Top","50","2","-1973","2"
"หุ้นรัสเซีย VIP","สองบน","2025","2025-12-31","-1424","-1224","-6.677921590695929","365","Top+Mid","25","8","-2388","0"
"หุ้นรัสเซีย VIP","สองบน","2026","2026-09-11","-1065","-565","-7.909394727070182","253","Top+Mid","37.5","4","-1344","1"
"หุ้นรัสเซีย VIP","สองล่าง","2024","2024-12-31","-725","1575","-3.871829105473965","364","Mid","41.66666666666667","6","-1539","2"
"หุ้นรัสเซีย VIP","สองล่าง","2025","2025-12-31","-1147","-1747","-5.808477237048666","365","Mid","41.66666666666667","6","-1495","0"
"หุ้นรัสเซีย VIP","สองล่าง","2026","2026-09-11","258","258","1.9483461712732213","253","Bottom","37.5","4","-787","1"
"หุ้นรัสเซีย VISA","สองบน","2025","2025-12-31","-442","-342","-14.529914529914532","61","Top+Bottom","50","1","-780","8"
"หุ้นรัสเซีย VISA","สองบน","2026","2026-09-11","-901","-201","-6.528512426635751","254","Bottom","50","3","-1526","0"
"หุ้นรัสเซีย VISA","สองล่าง","2025","2025-12-31","103","-97","3.221770409759149","61","Top","50","1","-329","8"
"หุ้นรัสเซีย VISA","สองล่าง","2026","2026-09-11","-301","-1001","-2.246101037236027","254","Top+Mid+Bottom","37.5","3","-827","0"
"หุ้นรัสเซียพิเศษ","สองบน","2024","2024-12-31","536","536","7.80885780885781","122","Top+Bottom","50","3","-405","1"
"หุ้นรัสเซียพิเศษ","สองบน","2025","2025-12-31","805","505","4.283054003724395","350","Top+Mid","33.33333333333333","5","-1620","15"
"หุ้นรัสเซียพิเศษ","สองบน","2026","2026-09-11","808","1108","6.078844417694854","229","Top+Mid","87.5","1","-756","25"
"หุ้นรัสเซียพิเศษ","สองล่าง","2024","2024-12-31","159","-341","2.8695181375203034","122","Top","25","3","-680","1"
"หุ้นรัสเซียพิเศษ","สองล่าง","2025","2025-12-31","590","590","3.055411703780425","350","Top+Mid+Bottom","41.66666666666667","3","-1051","15"
"หุ้นรัสเซียพิเศษ","สองล่าง","2026","2026-09-11","-615","-815","-5.53306342780027","229","Mid","62.5","3","-951","25"
"หุ้นเวียดนามพิเศษ เช้า","สองบน","2024","2024-12-31","-195","405","-2.8281363306744014","122","Top","50","2","-581","0"
"หุ้นเวียดนามพิเศษ เช้า","สองบน","2025","2025-12-31","1037","137","5.328058367158198","351","Top+Mid","50","2","-1086","14"
"หุ้นเวียดนามพิเศษ เช้า","สองบน","2026","2026-08-25","-529","-829","-4.3257829748957395","213","Mid+Bottom","42.857142857142854","3","-1131","24"
"หุ้นเวียดนามพิเศษ เช้า","สองล่าง","2024","2024-12-31","-46","254","-0.7248660573589663","122","Bottom","50","3","-556","0"
"หุ้นเวียดนามพิเศษ เช้า","สองล่าง","2025","2025-12-31","-2090","-890","-12.374185908821788","351","Bottom","25","6","-2162","14"
"หุ้นเวียดนามพิเศษ เช้า","สองล่าง","2026","2026-08-25","540","240","4.712041884816754","213","Top","85.71428571428571","1","-524","24"
"หุ้นเวียดนามพิเศษ บ่าย","สองบน","2024","2024-12-31","-212","-1112","-3.3586818757921417","122","Mid","50","3","-958","0"
"หุ้นเวียดนามพิเศษ บ่าย","สองบน","2025","2025-12-31","17","1117","0.09559691840521847","349","Mid","50","5","-983","16"
"หุ้นเวียดนามพิเศษ บ่าย","สองบน","2026","2026-08-24","-509","491","-4.3102718265729525","211","Top","85.71428571428571","2","-960","25"
"หุ้นเวียดนามพิเศษ บ่าย","สองล่าง","2024","2024-12-31","944","744","13.571017826336975","122","Top+Mid","75","1","-267","0"
"หุ้นเวียดนามพิเศษ บ่าย","สองล่าง","2025","2025-12-31","-755","-1355","-3.8609051393505496","349","Top","58.333333333333336","4","-1409","16"
"หุ้นเวียดนามพิเศษ บ่าย","สองล่าง","2026","2026-08-24","360","260","3.415559772296015","211","Top+Mid","42.857142857142854","2","-810","25"
"หุ้นสิงคโปร์","สองบน","2024","2024-12-30","972","272","7.348049591775023","250","Mid","36.36363636363637","4","-518","115"
"หุ้นสิงคโปร์","สองบน","2025","2025-12-31","-834","-1234","-6.817067189798921","250","Mid","33.33333333333333","5","-1260","115"
"หุ้นสิงคโปร์","สองบน","2026","2026-09-11","205","-295","2.413184226015303","161","Top+Bottom","50","4","-870","93"
"หุ้นสิงคโปร์","สองล่าง","2024","2024-12-30","992","-108","7.745159275452843","250","Mid","54.54545454545454","4","-540","115"
"หุ้นสิงคโปร์","สองล่าง","2025","2025-12-31","130","-170","0.9305654974946312","250","Top","58.333333333333336","4","-510","115"
"หุ้นสิงคโปร์","สองล่าง","2026","2026-09-11","583","183","6.845133262885993","161","Bottom","75","3","-340","93"
"หุ้นสิงคโปร์ VIP","สองบน","2024","2024-12-31","-1049","-249","-5.393593500951206","366","Top+Mid+Bottom","25","9","-1645","0"
"หุ้นสิงคโปร์ VIP","สองบน","2025","2025-12-31","-880","-580","-4.517453798767967","365","Mid+Bottom","41.66666666666667","6","-2225","0"
"หุ้นสิงคโปร์ VIP","สองบน","2026","2026-08-21","-654","446","-5.517125021089927","230","Top","100","0","-1164","3"
"หุ้นสิงคโปร์ VIP","สองล่าง","2024","2024-12-31","-1400","-500","-7.291666666666667","366","Top","25","7","-1462","0"
"หุ้นสิงคโปร์ VIP","สองล่าง","2025","2025-12-31","1628","-772","8.318005313713469","365","Top","41.66666666666667","5","-906","0"
"หุ้นสิงคโปร์ VIP","สองล่าง","2026","2026-08-21","-884","916","-7.565902088325915","230","Top","42.857142857142854","4","-940","3"
"หุ้นสิงคโปร์พิเศษ","สองบน","2024","2024-12-31","940","40","14.779874213836477","122","Top+Mid","75","2","-367","0"
"หุ้นสิงคโปร์พิเศษ","สองบน","2025","2025-12-31","369","669","1.9595348096224312","349","Bottom","33.33333333333333","8","-780","16"
"หุ้นสิงคโปร์พิเศษ","สองบน","2026","2026-09-12","-858","-658","-7.1751128951329655","231","Mid","37.5","2","-1261","24"
"หุ้นสิงคโปร์พิเศษ","สองล่าง","2024","2024-12-31","-930","-1030","-15.422885572139302","122","Top+Mid+Bottom","75","1","-930","0"
"หุ้นสิงคโปร์พิเศษ","สองล่าง","2025","2025-12-31","-141","-341","-0.822589113820664","349","Bottom","58.333333333333336","4","-750","16"
"หุ้นสิงคโปร์พิเศษ","สองล่าง","2026","2026-09-12","680","480","5.388272583201268","231","Top","87.5","1","-528","24"
"หุ้นอังกฤษ","สองบน","2024","2024-12-31","-844","-144","-6.096503900606761","253","Mid+Bottom","41.66666666666667","3","-1139","113"
"หุ้นอังกฤษ","สองบน","2025","2025-12-31","-589","211","-4.534606205250596","253","Top","50","6","-840","112"
"หุ้นอังกฤษ","สองบน","2026","2026-08-21","1020","20","12.623762376237623","156","Top","28.57142857142857","4","-283","77"
"หุ้นอังกฤษ","สองล่าง","2024","2024-12-31","-77","523","-0.5629889595671566","253","Bottom","33.33333333333333","6","-1033","113"
"หุ้นอังกฤษ","สองล่าง","2025","2025-12-31","-808","-108","-5.419908773812717","253","Mid","41.66666666666667","7","-1616","112"
"หุ้นอังกฤษ","สองล่าง","2026","2026-08-21","670","470","7.338444687842278","156","Mid","57.14285714285714","1","-373","77"
"หุ้นอังกฤษ VIP","สองบน","2024","2024-12-31","-704","-1004","-3.6281179138321997","366","Bottom","33.33333333333333","9","-1487","0"
"หุ้นอังกฤษ VIP","สองบน","2025","2025-12-31","132","32","0.7186411149825784","365","Bottom","41.66666666666667","4","-647","0"
"หุ้นอังกฤษ VIP","สองบน","2026","2026-09-11","1758","358","12.257704643703807","254","Top","50","2","-568","0"
"หุ้นอังกฤษ VIP","สองล่าง","2024","2024-12-31","368","168","1.9335855401429174","366","Mid+Bottom","41.66666666666667","9","-1203","0"
"หุ้นอังกฤษ VIP","สองล่าง","2025","2025-12-31","2363","2663","14.376102695139014","365","Bottom","58.333333333333336","3","-453","0"
"หุ้นอังกฤษ VIP","สองล่าง","2026","2026-09-11","-170","-370","-1.320901320901321","254","Mid","25","6","-800","0"
"หุ้นอังกฤษ VISA","สองบน","2025","2025-12-31","-177","-177","-6.373784659704718","61","Top","50","1","-442","5"
"หุ้นอังกฤษ VISA","สองบน","2026","2026-09-11","575","575","4.518664047151278","254","Mid","37.5","4","-555","0"
"หุ้นอังกฤษ VISA","สองล่าง","2025","2025-12-31","-836","64","-23.64253393665158","61","Top","50","1","-836","5"
"หุ้นอังกฤษ VISA","สองล่าง","2026","2026-09-11","-1777","-1577","-13.08831111438462","254","Top+Bottom","25","6","-2029","0"
"หุ้นอังกฤษพิเศษ","สองบน","2024","2024-12-31","280","380","4.046242774566474","122","Mid+Bottom","50","2","-678","0"
"หุ้นอังกฤษพิเศษ","สองบน","2025","2025-12-31","-659","-359","-3.7745575347958074","346","Top+Bottom","50","8","-1257","19"
"หุ้นอังกฤษพิเศษ","สองบน","2026","2026-09-11","-290","410","-2.2673964034401877","228","Top+Bottom","75","3","-652","26"
"หุ้นอังกฤษพิเศษ","สองล่าง","2024","2024-12-31","322","322","5.386416861826698","122","Top","100","0","-250","0"
"หุ้นอังกฤษพิเศษ","สองล่าง","2025","2025-12-31","13","813","0.06740291387981542","346","Top","75","2","-666","19"
"หุ้นอังกฤษพิเศษ","สองล่าง","2026","2026-09-11","-687","-387","-5.458012234845476","228","Top","37.5","5","-1383","26"
"หุ้นอินเดีย","สองบน","2024","2024-12-31","584","284","4.452577005184508","245","Top","83.33333333333334","4","-600","121"
"หุ้นอินเดีย","สองบน","2025","2025-12-31","-34","-34","-0.2457712881306925","248","Top","33.33333333333333","7","-817","117"
"หุ้นอินเดีย","สองบน","2026","2026-09-11","-1647","-1747","-19.26991926991927","159","Bottom","37.5","5","-1723","95"
"หุ้นอินเดีย","สองล่าง","2024","2024-12-31","714","1114","5.718404613166747","245","Mid","58.333333333333336","3","-576","121"
"หุ้นอินเดีย","สองล่าง","2025","2025-12-31","334","-66","2.575967916088231","248","Top","66.66666666666666","3","-463","117"
"หุ้นอินเดีย","สองล่าง","2026","2026-09-11","-273","127","-3.512157468159012","159","Mid+Bottom","50","5","-603","95"
"หุ้นอียิปต์","สองบน","2024","2024-12-31","432","-268","3.4101673508051786","244","Mid+Bottom","33.33333333333333","4","-608","122"
"หุ้นอียิปต์","สองบน","2025","2025-12-31","694","594","4.851111421781071","258","Top","50","3","-850","107"
"หุ้นอียิปต์","สองบน","2026","2026-09-10","217","117","2.195689567944956","169","Top","37.5","5","-934","84"
"หุ้นอียิปต์","สองล่าง","2024","2024-12-31","225","-275","1.7208413001912046","244","Mid+Bottom","33.33333333333333","8","-678","122"
"หุ้นอียิปต์","สองล่าง","2025","2025-12-31","323","723","2.5279799639978084","258","Bottom","66.66666666666666","6","-788","107"
"หุ้นอียิปต์","สองล่าง","2026","2026-09-10","241","-59","2.918028817048069","169","Mid","62.5","4","-561","84"
"หุ้นฮั่งเส็ง VISA เช้า","สองบน","2025","2025-12-31","-490","210","-14.454277286135694","61","Top+Mid","50","1","-675","9"
"หุ้นฮั่งเส็ง VISA เช้า","สองบน","2026","2026-09-12","-491","-291","-3.7795396813178352","255","Top","50","5","-1248","0"
"หุ้นฮั่งเส็ง VISA เช้า","สองล่าง","2025","2025-12-31","-328","72","-11.202185792349727","61","Top","100","0","-668","9"
"หุ้นฮั่งเส็ง VISA เช้า","สองล่าง","2026","2026-09-12","-368","-868","-2.508862830651759","255","Top+Bottom","50","4","-1232","0"
"หุ้นฮั่งเส็ง VISA บ่าย","สองบน","2025","2025-12-31","1","601","0.02778549597110308","61","Top","100","0","-355","9"
"หุ้นฮั่งเส็ง VISA บ่าย","สองบน","2026","2026-09-12","-751","649","-5.583228012787153","255","Top","50","3","-1525","0"
"หุ้นฮั่งเส็ง VISA บ่าย","สองล่าง","2025","2025-12-31","-170","230","-5.923344947735192","61","Top","100","0","-576","9"
"หุ้นฮั่งเส็ง VISA บ่าย","สองล่าง","2026","2026-09-12","-209","791","-1.411303936795192","255","Top+Mid","50","2","-1081","0"
"หุ้นฮั่งเส็งเช้า","สองบน","2024","2024-12-30","815","2115","6.475963448549861","244","Top","45.45454545454545","4","-497","121"
"หุ้นฮั่งเส็งเช้า","สองบน","2025","2025-12-31","-966","434","-6.867624058012228","246","Top","41.66666666666667","5","-1629","119"
"หุ้นฮั่งเส็งเช้า","สองบน","2026","2026-09-11","595","995","6.757524134014764","164","Top","37.5","3","-443","90"
"หุ้นฮั่งเส็งเช้า","สองล่าง","2024","2024-12-30","356","-744","2.907546553413917","244","Top","54.54545454545454","5","-866","121"
"หุ้นฮั่งเส็งเช้า","สองล่าง","2025","2025-12-31","-51","449","-0.39379198517488995","246","Top+Mid","41.66666666666667","6","-951","119"
